Index,2018,2019
0,4.709518476,4.23874053
1,43.520282669,56.979873563
2,49.258267108,58.065101264
3,127.597395339,154.12739556
4,30.895838251,31.319677843
5,27.943363554,27.943363554
6,28.065933211,30.437006666
7,44.869040916,61.900254907
8,34.45854061,31.420071941
9,52.54997635,52.54997635
10,9.299279319,9.194975595
11,7.274044554,8.185004043
12,7.795201252,7.053897216
13,0.153030281,0.153030281
14,0.606752441,0.606752441
15,23.844601492,21.180137353
16,91.484173791,87.916433937
17,150.198038112,150.198038112
18,122.900365588,128.45059675
19,60.761607847,67.520912444
20,65.33346133,111.861804255
21,102.518375933,95.676183788
22,102.390253871,93.172864941
23,111.148941,111.148941
24,107.174706913,102.533251725
25,100.081411447,111.763336246
26,44.186012855,44.186012855
27,33.668053404,33.668053404
28,2.989308989,1.990708008
29,0.204687722,0.243564661
30,29.89868927,29.89868927
31,91.269295924,96.262150108
32,145.3522279,137.850892745
33,145.178749993,202.56195769
34,128.88225366,128.88225366
35,96.021803512,102.407766433
36,159.097884786,159.285175979
37,110.482454923,124.441892949
38,318.80945621,348.98929634
39,68.067778503,68.067778503
40,110.036893677,113.407105821
41,52.877023698,71.037771352
42,95.765407562,95.765407562
43,24.995603268,19.346571029
44,4.269657714,2.376921437
45,0.260096667,0.260096667
46,0.546767731,0.450445971
47,18.165365288,18.486825365
48,108.070544599,95.998905144
49,102.989772064,102.989772064
50,107.99571102,107.99571102
51,37.146567971,55.400053348
52,107.3855286,107.3855286
53,125.400253385,153.934537691
54,84.493719048,114.28304029
55,109.967464833,111.449005722
56,270.6657558,287.7033534
57,76.724058478,87.41347128
58,104.630848269,104.014463074
59,108.085610847,109.738207109
60,51.922008381,77.001892368
61,16.74709794,14.305090187
62,7.467584372,7.467584372
63,18.925147583,12.720482338
64,11.222646594,10.592499705
65,7.627391209,7.634763069
66,7.661355778,9.380277198
67,0.472395145,0.507391035
68,0.259050074,0.052639219
69,6.158761959,7.369719214
70,110.216996512,111.529957987
71,110.843318207,110.843318207
72,108.821642947,108.821642947
73,117.761719059,121.975034178
74,161.807019035,167.46285397
75,188.588143643,188.588143643
76,130.4949036,130.4949036
77,110.260735732,113.216824021
78,150.402696176,207.183260772
79,116.305689804,131.132240619
80,94.608238281,120.457162304
81,41.958763768,44.374392032
82,55.09320865,59.573650049
83,26.845013094,26.839037797
84,53.285596324,48.530959464
85,16.342921841,29.578264491
86,6.917353253,4.847032715
87,18.600073428,20.919431009
88,58.004509092,61.711319214
89,9.836816123,10.425384531
90,0.138630843,0.142058459
91,0.280320032,0.874704316
92,52.423475211,50.646539818
93,147.428996716,148.531234025
94,127.121961741,149.137195499
95,84.203802369,84.203802369
96,135.30137338,131.241979485
97,123.837265704,176.22778122
98,124.195974811,124.195974811
99,101.552107624,145.446208912
100,115.235214579,113.561073958
101,182.996199739,182.100312946
102,167.012686371,174.779078863
103,95.22830867,125.246939061
104,130.798473141,130.815210858
105,143.9510919,149.560868614
106,124.095615565,124.095615565
107,69.377284142,74.424667387
108,7.729452407,7.814362207
109,5.439899921,5.945507526
110,3.720156909,4.210585119
111,6.039840598,6.039840598
112,7.251074188,6.125627845
113,22.871275711,22.902401553
114,16.755921033,18.369292431
115,1.527310143,1.615269701
116,0.028057363,0.028751061
117,0.474906903,0.451724411
118,33.599018036,43.508581262
119,69.041395719,103.662349616
120,69.228849716,82.25621414
121,108.809494,108.809494
122,194.199490606,185.144026566
123,119.016299844,116.426892788
124,154.922039672,205.26253294
125,132.568025257,132.568025257
126,130.03916414,129.01739998
127,122.987424591,121.123581976
128,130.387873652,130.387873652
129,164.638319341,164.638319341
130,169.669781829,154.852099271
131,108.056450475,100.35103725
132,115.190917556,112.42053881
133,136.711351677,128.857469944
134,45.374800968,47.585152722
135,39.59317398,39.59317398
136,8.174283142,7.945814081
137,5.965525851,5.965525851
