Index,2018,2019
0,4.709518475642362,4.2387405302847245
1,43.52028266871678,56.979873563386406
2,49.258267108391074,58.06510126364477
3,127.59739533861105,154.1273955600878
4,30.89583825088078,31.319677842703403
5,27.94336355384593,27.94336355384593
6,28.065933210766932,30.437006666112985
7,44.86904091561817,61.90025490695901
8,34.45854061038626,31.420071940772516
9,52.549976349999994,52.549976349999994
10,9.299279318848894,9.194975595277995
11,7.274044554123185,8.185004043116766
12,7.795201252376356,7.053897216498676
13,0.15303028133499355,0.15303028133499355
14,0.6067524410998015,0.6067524410998015
15,23.844601491569538,21.180137353139077
16,91.48417379113204,87.91643393680073
17,,
18,122.90036558849144,128.4505967501154
19,60.76160784683951,67.5209124437302
20,65.33346133022695,111.86180425524924
21,102.51837593294218,95.67618378796475
22,102.39025387108296,93.1728649405978
23,111.148941,111.148941
24,107.17470691272123,102.53325172544245
25,100.08141144734726,111.76333624618003
26,44.18601285470035,44.18601285470035
27,33.66805340385983,33.66805340385983
28,2.9893089893672737,1.9907080079334305
29,0.20468772185378628,0.2435646607401091
30,29.89868927,29.89868927
31,91.26929592433724,96.26215010791269
32,145.3522279003719,137.8508927453542
33,145.17874999277447,202.56195769004592
34,128.88225365999193,128.88225365999193
35,96.02180351215331,102.4077664331328
36,159.09788478632927,159.28517597880258
37,110.482454922768,124.44189294940597
38,318.80945621000006,348.98929634000007
39,68.06777850319409,68.06777850319409
40,110.03689367697204,113.40710582052678
41,52.87702369791737,71.03777135216954
42,,
43,24.99560326752706,19.34657102875729
44,4.2696577143814265,2.376921436725361
45,0.26009666654883434,0.26009666654883434
46,0.5467677312482321,0.4504459711531931
47,18.16536528765359,18.486825364531008
48,108.0705445986577,95.99890514414378
49,102.98977206446683,102.98977206446683
50,107.99571102027089,107.99571102027089
51,37.14656797088213,55.40005334838813
52,107.3855286,107.3855286
53,125.40025338475942,153.93453769127572
54,84.49371904828874,114.2830402897449
55,109.96746483302874,111.44900572203802
56,270.66575579999983,287.7033533999998
57,76.72405847783911,87.41347127999941
58,104.63084826877848,104.01446307437355
59,108.08561084703203,109.73820710850922
60,51.922008380995315,77.00189236819246
61,16.747097939893205,14.305090186972782
62,,
63,18.925147583043064,12.720482338169354
64,11.222646593851128,10.592499704833644
65,7.627391208587655,7.634763068547237
66,7.661355778118345,9.38027719765557
67,0.47239514518916675,0.5073910354296769
68,0.25905007416219705,0.052639218667670684
69,6.1587619587550195,7.369719213986012
70,110.21699651153243,111.52995798660153
71,110.84331820675271,110.84331820675271
72,108.8216429473184,108.8216429473184
73,117.76171905902977,121.9750341779956
74,161.80701903477214,167.46285396954428
75,188.58814364288457,188.58814364288457
76,130.4949036,130.4949036
77,110.26073573238924,113.21682402124617
78,150.40269617626538,207.183260771894
79,116.30568980416845,131.13224061869272
80,94.60823828060083,120.45716230404462
81,41.95876376821136,44.37439203166759
82,55.09320865002414,59.573650049333274
83,26.8450130936912,26.8390377973824
84,53.285596323963176,48.53095946412641
85,16.342921840833142,29.578264491006767
86,6.917353253275671,4.847032715454317
87,18.600073428302323,20.919431008588212
88,58.00450909184454,61.71131921368908
89,9.836816123265601,10.425384530825449
90,0.13863084298074715,0.1420584589614943
91,0.2803200315235096,0.8747043160678922
92,52.42347521112933,50.6465398182318
93,147.42899671627208,148.5312340249773
94,127.12196174060418,149.13719549900742
95,84.20380236927882,84.20380236927882
96,135.30137338041993,131.24197948527447
97,123.83726570411721,176.22778122005818
98,124.19597481104564,124.19597481104564
99,101.55210762417501,145.44620891174878
100,115.23521457890614,113.56107395781228
101,182.99619973919312,182.10031294619748
102,167.0126863714428,174.7790788630088
103,95.22830866998433,125.24693906107046
104,130.79847314120465,130.8152108583713
105,143.95109190029874,149.5608686143096
106,124.09561556476012,124.09561556476012
107,69.37728414206939,74.42466738695538
108,7.729452406680217,7.8143622065366865
109,5.4398999210006345,5.945507526001268
110,3.7201569090007456,4.210585119001491
111,6.039840597654977,6.039840597654977
112,7.251074188339659,6.1256278449111985
113,22.871275711333404,22.90240155283
114,16.755921032833932,18.369292431234076
115,1.527310143049515,1.6152697009467265
116,0.028057363167512773,0.028751061335025547
117,0.4749069032531342,0.4517244105142143
118,33.599018036079784,43.50858126179364
119,69.04139571852889,103.66234961595474
120,69.22884971580312,82.25621413976626
121,108.809494,108.809494
122,194.1994906055471,185.14402656569348
123,119.01629984354201,116.42689278785852
124,154.92203967165992,205.26253293968426
125,132.568025256896,132.568025256896
126,130.03916413986144,129.01739997972285
127,122.98742459103673,121.12358197610206
128,,
129,164.63831934093858,164.63831934093858
130,169.66978182890205,154.85209927085577
131,108.05645047513451,100.35103725026902
132,115.19091755597647,112.42053880992647
133,136.71135167718572,128.85746994433268
134,45.3748009680053,47.58515272154738
135,39.59317398,39.59317398
136,8.1742831423133,7.945814081164549
137,5.965525850633196,5.965525850633196
138,14.108848345378545,10.406982251131215
139,40.47810804871745,40.47810804871745
140,12.27926042336636,11.111847362133565
141,1.3663044459669729,1.3777847019327172
142,0.17386090100935914,0.19835527401871822
143,29.32535114121263,30.507709983793884
144,62.66503649468059,84.63511294276988
145,94.74043465122284,98.41892713050885
146,123.27746194761383,123.27746194761383
147,161.1839194144127,159.79660758020154
148,132.8318497973088,162.13041308726267
149,115.86119758837619,115.32463391667645
150,127.6153336,127.6153336
151,121.4202271,121.4202271
152,114.19921901745094,150.7332788588576
153,143.70023283100784,146.67099214187513
154,172.14076767564086,161.3072553596375
155,186.50641092419127,179.2916644103783
156,147.53773088444748,92.39421652045223
157,87.0494839700286,62.18222755819173
158,159.19110271540617,158.96862355825604
159,106.07233336730702,106.07233336730702
160,54.105217327457964,54.105217327457964
161,12.040713152021512,10.269006746599853
162,10.561670846773275,16.048432422949904
163,89.39799707515239,100.96636303525479
